setName,pricechartingTitle,pricechartingCardName,pricechartingCardNumber,pricechartingVariant,pricechartingUrl
Holon Phantoms,Pidgeot #14,Pidgeot,14,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/pidgeot-14
Holon Phantoms,Mightyena EX #101,Mightyena EX,101,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/mightyena-ex-101
Holon Phantoms,Kingdra [Reverse Holo] #10,Kingdra,10,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/kingdra-reverse-holo-10
Holon Phantoms,Deoxys [Defense] [Reverse Holo] #4,Deoxys [Defense],4,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/deoxys-defense-reverse-holo-4
Holon Phantoms,Meowth #71,Meowth,71,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/meowth-71
Holon Phantoms,Armaldo #1,Armaldo,1,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/armaldo-1
Holon Phantoms,Kabutops [Reverse Holo] #9,Kabutops,9,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/kabutops-reverse-holo-9
Holon Phantoms,Flygon [Reverse Holo] #7,Flygon,7,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/flygon-reverse-holo-7
Holon Phantoms,Rayquaza [Stamped] #26,Rayquaza [Stamped],26,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/rayquaza-stamped-26
Holon Phantoms,Aerodactyl [Reverse Holo] #35,Aerodactyl,35,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/aerodactyl-reverse-holo-35
Holon Phantoms,Crawdaunt EX #99,Crawdaunt EX,99,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/crawdaunt-ex-99
Holon Phantoms,Pidgeot [Reverse Holo] #14,Pidgeot,14,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/pidgeot-reverse-holo-14
Holon Phantoms,Blaziken [Reverse Holo] #20,Blaziken,20,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/blaziken-reverse-holo-20
Holon Phantoms,Vileplume #17,Vileplume,17,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/vileplume-17
Holon Phantoms,Pichu [Reverse Holo] #76,Pichu,76,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/pichu-reverse-holo-76
Holon Phantoms,Blaziken #20,Blaziken,20,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/blaziken-20
Holon Phantoms,Meowth [Reverse Holo] #71,Meowth,71,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/meowth-reverse-holo-71
Holon Phantoms,Absol [Reverse Holo] #18,Absol,18,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/absol-reverse-holo-18
Holon Phantoms,Kabuto #67,Kabuto,67,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/kabuto-67
Holon Phantoms,Cradily #2,Cradily,2,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/cradily-2
Holon Phantoms,Raichu [Reverse Holo] #51,Raichu,51,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/raichu-reverse-holo-51
Holon Phantoms,Torchic [Reverse Holo] #83,Torchic,83,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/torchic-reverse-holo-83
Holon Phantoms,Primeape #50,Primeape,50,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/primeape-50
Holon Phantoms,Omastar #13,Omastar,13,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/omastar-13
Holon Phantoms,Kabuto [Reverse Holo] #67,Kabuto,67,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/kabuto-reverse-holo-67
Holon Phantoms,Armaldo [Reverse Holo] #1,Armaldo,1,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/armaldo-reverse-holo-1
Holon Phantoms,Latios [Holo] #22,Latios,22,Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/latios-holo-22
Holon Phantoms,Omanyte #74,Omanyte,74,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/omanyte-74
Holon Phantoms,Regice [Reverse Holo] #27,Regice,27,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/regice-reverse-holo-27
Holon Phantoms,Sableye [Reverse Holo] #31,Sableye,31,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/sableye-reverse-holo-31
Holon Phantoms,Golduck #43,Golduck,43,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/golduck-43
Holon Phantoms,Oddish #73,Oddish,73,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/oddish-73
Holon Phantoms,Golduck [Reverse Holo] #43,Golduck,43,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/golduck-reverse-holo-43
Holon Phantoms,Raichu #51,Raichu,51,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/raichu-51
Holon Phantoms,Water Energy [Holo] #107,Water Energy,107,Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/water-energy-holo-107
Holon Phantoms,Fire Energy [Holo] #106,Fire Energy,106,Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/fire-energy-holo-106
Holon Phantoms,Vileplume [Reverse Holo] #17,Vileplume,17,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/vileplume-reverse-holo-17
Holon Phantoms,Persian [Reverse Holo] #48,Persian,48,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/persian-reverse-holo-48
Holon Phantoms,Cradily [Reverse Holo] #2,Cradily,2,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/cradily-reverse-holo-2
Holon Phantoms,Registeel [Reverse Holo] #29,Registeel,29,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/registeel-reverse-holo-29
Holon Phantoms,Holon's Castform #44,Holon's Castform,44,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/holon%27s-castform-44
Holon Phantoms,Torchic #83,Torchic,83,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/torchic-83
Holon Phantoms,Primeape [Reverse Holo] #50,Primeape,50,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/primeape-reverse-holo-50
Holon Phantoms,Psychic Energy [Holo] #109,Psychic Energy,109,Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/psychic-energy-holo-109
Holon Phantoms,Horsea [Reverse Holo] #66,Horsea,66,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/horsea-reverse-holo-66
Holon Phantoms,Lightning Energy [Holo] #108,Lightning Energy,108,Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/lightning-energy-holo-108
Holon Phantoms,Absol #18,Absol,18,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/absol-18
Holon Phantoms,Fighting Energy [Holo] #110,Fighting Energy,110,Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/fighting-energy-holo-110
Holon Phantoms,Horsea #66,Horsea,66,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/horsea-66
Holon Phantoms,Pidgey #77,Pidgey,77,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/pidgey-77
Holon Phantoms,Omastar [Reverse Holo] #13,Omastar,13,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/omastar-reverse-holo-13
Holon Phantoms,Exeggcute #65,Exeggcute,65,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/exeggcute-65
Holon Phantoms,Phanpy [Reverse Holo] #75,Phanpy,75,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/phanpy-reverse-holo-75
Holon Phantoms,Pidgeotto #49,Pidgeotto,49,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/pidgeotto-49
Holon Phantoms,Persian #48,Persian,48,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/persian-48
Holon Phantoms,Mankey #70,Mankey,70,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/mankey-70
Holon Phantoms,Grass Energy [Holo] #105,Grass Energy,105,Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/grass-energy-holo-105
Holon Phantoms,Seadra #52,Seadra,52,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/seadra-52
Holon Phantoms,Lileep #68,Lileep,68,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/lileep-68
Holon Phantoms,Bellossom #19,Bellossom,19,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/bellossom-19
Holon Phantoms,Mawile [Reverse Holo] #23,Mawile,23,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/mawile-reverse-holo-23
Holon Phantoms,Seadra [Reverse Holo] #52,Seadra,52,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/seadra-reverse-holo-52
Holon Phantoms,Pidgeotto [Reverse Holo] #49,Pidgeotto,49,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/pidgeotto-reverse-holo-49
Holon Phantoms,Exeggutor [Reverse Holo] #41,Exeggutor,41,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/exeggutor-reverse-holo-41
Holon Phantoms,Exeggutor #41,Exeggutor,41,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/exeggutor-41
Holon Phantoms,Poochyena [Reverse Holo] #80,Poochyena,80,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/poochyena-reverse-holo-80
Holon Phantoms,Sharpedo #53,Sharpedo,53,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/sharpedo-53
Holon Phantoms,Anorith #57,Anorith,57,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/anorith-57
Holon Phantoms,Electrike [Reverse Holo] #64,Electrike,64,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/electrike-reverse-holo-64
Holon Phantoms,Chimecho #37,Chimecho,37,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/chimecho-37
Holon Phantoms,Sharpedo [Reverse Holo] #53,Sharpedo,53,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/sharpedo-reverse-holo-53
Holon Phantoms,Regice #27,Regice,27,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/regice-27
Holon Phantoms,Barboach [Reverse Holo] #60,Barboach,60,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/barboach-reverse-holo-60
Holon Phantoms,Regirock #28,Regirock,28,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/regirock-28
Holon Phantoms,Mankey [Reverse Holo] #70,Mankey,70,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/mankey-reverse-holo-70
Holon Phantoms,Combusken #39,Combusken,39,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/combusken-39
Holon Phantoms,Carvanha #61,Carvanha,61,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/carvanha-61
Holon Phantoms,Dark Metal Energy #97,Dark Metal Energy,97,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/dark-metal-energy-97
Holon Phantoms,Gloom #42,Gloom,42,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/gloom-42
Holon Phantoms,Oddish [Reverse Holo] #73,Oddish,73,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/oddish-reverse-holo-73
Holon Phantoms,Pidgey [Reverse Holo] #77,Pidgey,77,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/pidgey-reverse-holo-77
Holon Phantoms,Trapinch #84,Trapinch,84,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/trapinch-84
Holon Phantoms,Regirock [Reverse Holo] #28,Regirock,28,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/regirock-reverse-holo-28
Holon Phantoms,Wobbuffet [Reverse Holo] #56,Wobbuffet,56,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/wobbuffet-reverse-holo-56
Holon Phantoms,Sableye #31,Sableye,31,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/sableye-31
Holon Phantoms,Manectric [Reverse Holo] #46,Manectric,46,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/manectric-reverse-holo-46
Holon Phantoms,Gloom [Reverse Holo] #42,Gloom,42,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/gloom-reverse-holo-42
Holon Phantoms,Bellossom [Reverse Holo] #19,Bellossom,19,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/bellossom-reverse-holo-19
Holon Phantoms,Numel [Reverse Holo] #72,Numel,72,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/numel-reverse-holo-72
Holon Phantoms,Aron [Reverse Holo] #58,Aron,58,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/aron-reverse-holo-58
Holon Phantoms,Relicanth [Reverse Holo] #30,Relicanth,30,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/relicanth-reverse-holo-30
Holon Phantoms,Carvanha [Reverse Holo] #61,Carvanha,61,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/carvanha-reverse-holo-61
Holon Phantoms,Lileep [Reverse Holo] #68,Lileep,68,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/lileep-reverse-holo-68
Holon Phantoms,Surskit [Reverse Holo] #82,Surskit,82,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/surskit-reverse-holo-82
Holon Phantoms,Chimecho [Reverse Holo] #37,Chimecho,37,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/chimecho-reverse-holo-37
Holon Phantoms,Claydol [Reverse Holo] #38,Claydol,38,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/claydol-reverse-holo-38
Holon Phantoms,Camerupt [Reverse Holo] #36,Camerupt,36,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/camerupt-reverse-holo-36
Holon Phantoms,Omanyte [Reverse Holo] #74,Omanyte,74,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/omanyte-reverse-holo-74
Holon Phantoms,Vibrava [Reverse Holo] #54,Vibrava,54,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/vibrava-reverse-holo-54
Holon Phantoms,Registeel #29,Registeel,29,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/registeel-29
Holon Phantoms,Rare Candy #90,Rare Candy,90,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/rare-candy-90
Holon Phantoms,Zangoose [Reverse Holo] #34,Zangoose,34,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/zangoose-reverse-holo-34
Holon Phantoms,Lairon [Reverse Holo] #45,Lairon,45,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/lairon-reverse-holo-45
Holon Phantoms,Mawile #23,Mawile,23,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/mawile-23
Holon Phantoms,Manectric #46,Manectric,46,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/manectric-46
Holon Phantoms,Baltoy #59,Baltoy,59,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/baltoy-59
Holon Phantoms,Baltoy [Reverse Holo] #59,Baltoy,59,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/baltoy-reverse-holo-59
Holon Phantoms,Corphish #62,Corphish,62,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/corphish-62
Holon Phantoms,Electrike #64,Electrike,64,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/electrike-64
Holon Phantoms,Claydol #38,Claydol,38,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/claydol-38
Holon Phantoms,Barboach #60,Barboach,60,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/barboach-60
Holon Phantoms,Phanpy #75,Phanpy,75,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/phanpy-75
Holon Phantoms,Holon's Castform [Reverse Holo] #44,Holon's Castform,44,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/holon's-castform-reverse-holo-44
Holon Phantoms,Torkoal [Reverse Holo] #33,Torkoal,33,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/torkoal-reverse-holo-33
Holon Phantoms,Anorith [Reverse Holo] #57,Anorith,57,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/anorith-reverse-holo-57
Holon Phantoms,Masquerain [Reverse Holo] #47,Masquerain,47,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/masquerain-reverse-holo-47
Holon Phantoms,Seviper [Reverse Holo] #32,Seviper,32,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/seviper-reverse-holo-32
Holon Phantoms,Dark Metal Energy [Holo] #97,Dark Metal Energy,97,Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/dark-metal-energy-holo-97
Holon Phantoms,Corphish #63,Corphish,63,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/corphish-63
Holon Phantoms,Donphan [Reverse Holo] #40,Donphan,40,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/donphan-reverse-holo-40
Holon Phantoms,Trapinch [Reverse Holo] #84,Trapinch,84,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/trapinch-reverse-holo-84
Holon Phantoms,Combusken [Reverse Holo] #39,Combusken,39,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/combusken-reverse-holo-39
Holon Phantoms,Exeggcute [Reverse Holo] #65,Exeggcute,65,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/exeggcute-reverse-holo-65
Holon Phantoms,Poochyena #80,Poochyena,80,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/poochyena-80
Holon Phantoms,Holon Adventurer #85,Holon Adventurer,85,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/holon-adventurer-85
Holon Phantoms,Wobbuffet #56,Wobbuffet,56,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/wobbuffet-56
Holon Phantoms,Vibrava #54,Vibrava,54,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/vibrava-54
Holon Phantoms,Rare Candy [Reverse Holo] #90,Rare Candy,90,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/rare-candy-reverse-holo-90
Holon Phantoms,Exeggcute [Stamped] #65,Exeggcute [Stamped],65,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/exeggcute-stamped-65
Holon Phantoms,Rainbow Energy #98,Rainbow Energy,98,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/rainbow-energy-98
Holon Phantoms,Rainbow Energy [Reverse Holo] #98,Rainbow Energy,98,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/rainbow-energy-reverse-holo-98
Holon Phantoms,Corphish [Reverse Holo] #62,Corphish,62,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/corphish-reverse-holo-62
Holon Phantoms,Aron #58,Aron,58,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/aron-58
Holon Phantoms,Numel #72,Numel,72,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/numel-72
Holon Phantoms,Multi Energy #96,Multi Energy,96,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/multi-energy-96
Holon Phantoms,Surskit #82,Surskit,82,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/surskit-82
Holon Phantoms,Darkness Energy [Reverse Holo] #94,Darkness Energy,94,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/darkness-energy-reverse-holo-94
Holon Phantoms,Whiscash #55,Whiscash,55,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/whiscash-55
Holon Phantoms,Nosepass [Reverse Holo] #25,Nosepass,25,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/nosepass-reverse-holo-25
Holon Phantoms,Holon Fossil #86,Holon Fossil,86,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/holon-fossil-86
Holon Phantoms,Holon Fossil [Reverse Holo] #86,Holon Fossil,86,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/holon-fossil-reverse-holo-86
Holon Phantoms,Mysterious Fossil #92,Mysterious Fossil,92,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/mysterious-fossil-92
Holon Phantoms,Camerupt #36,Camerupt,36,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/camerupt-36
Holon Phantoms,Darkness Energy #94,Darkness Energy,94,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/darkness-energy-94
Holon Phantoms,Relicanth #30,Relicanth,30,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/relicanth-30
Holon Phantoms,Zangoose #34,Zangoose,34,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/zangoose-34
Holon Phantoms,Corphish [Reverse Holo] #63,Corphish,63,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/corphish-reverse-holo-63
Holon Phantoms,Masquerain #47,Masquerain,47,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/masquerain-47
Holon Phantoms,Holon Lake #87,Holon Lake,87,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/holon-lake-87
Holon Phantoms,Donphan #40,Donphan,40,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/donphan-40
Holon Phantoms,Lairon #45,Lairon,45,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/lairon-45
Holon Phantoms,Whiscash [Reverse Holo] #55,Whiscash,55,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/whiscash-reverse-holo-55
Holon Phantoms,Torkoal #33,Torkoal,33,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/torkoal-33
Holon Phantoms,Metal Energy [Reverse Holo] #95,Metal Energy,95,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/metal-energy-reverse-holo-95
Holon Phantoms,Metal Energy #95,Metal Energy,95,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/metal-energy-95
Holon Phantoms,Mr. Stone's Project #88,Mr. Stone's Project,88,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/mr-stone's-project-88
Holon Phantoms,Professor Cozmo's Discovery #89,Professor Cozmo's Discovery,89,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/professor-cozmo's-discovery-89
Holon Phantoms,Mr. Stone's Project [Reverse Holo] #88,Mr. Stone's Project,88,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/mr-stone's-project-reverse-holo-88
Holon Phantoms,Multi Energy [Reverse Holo] #96,Multi Energy,96,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/multi-energy-reverse-holo-96
Holon Phantoms,Nosepass [Stamped] #25,Nosepass [Stamped],25,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/nosepass-stamped-25
Holon Phantoms,Holon Lake [Reverse Holo] #87,Holon Lake,87,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/holon-lake-reverse-holo-87
Holon Phantoms,Root Fossil #93,Root Fossil,93,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/root-fossil-93
Holon Phantoms,Phanpy [Stamped] #75,Phanpy [Stamped],75,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/phanpy-stamped-75
Holon Phantoms,Holon Adventurer [Reverse Holo] #85,Holon Adventurer,85,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/holon-adventurer-reverse-holo-85
Holon Phantoms,Seviper #32,Seviper,32,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/seviper-32
Holon Phantoms,Donphan [Stamped] #40,Donphan [Stamped],40,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/donphan-stamped-40
Holon Phantoms,Professor Cozmo's Discovery [Stamped] #89,Professor Cozmo's Discovery [Stamped],89,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/professor-cozmo's-discovery-stamped-89
Holon Phantoms,Claw Fossil #91,Claw Fossil,91,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/claw-fossil-91
Holon Phantoms,Claw Fossil [Reverse Holo] #91,Claw Fossil,91,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/claw-fossil-reverse-holo-91
Holon Phantoms,Root Fossil [Reverse Holo] #93,Root Fossil,93,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/root-fossil-reverse-holo-93
Holon Phantoms,Nosepass #25,Nosepass,25,Normal,https://www.pricecharting.com/game/pokemon-holon-phantoms/nosepass-25
Holon Phantoms,Professor Cozmo's Discovery [Reverse Holo] #89,Professor Cozmo's Discovery,89,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/professor-cozmo's-discovery-reverse-holo-89
Holon Phantoms,Mysterious Fossil [Reverse Holo] #92,Mysterious Fossil,92,Reverse Holo,https://www.pricecharting.com/game/pokemon-holon-phantoms/mysterious-fossil-reverse-holo-92
Sandstorm,Raichu EX #98,Raichu EX,98,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/raichu-ex-98
Sandstorm,Typhlosion EX #99,Typhlosion EX,99,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/typhlosion-ex-99
Sandstorm,Umbreon #24,Umbreon,24,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/umbreon-24
Sandstorm,Aerodactyl EX #94,Aerodactyl EX,94,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/aerodactyl-ex-94
Sandstorm,Gardevoir EX #96,Gardevoir EX,96,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/gardevoir-ex-96
Sandstorm,Wailord EX #100,Wailord EX,100,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/wailord-ex-100
Sandstorm,Espeon #16,Espeon,16,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/espeon-16
Sandstorm,Aggron EX #95,Aggron EX,95,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/aggron-ex-95
Sandstorm,Kabutops EX #97,Kabutops EX,97,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/kabutops-ex-97
Sandstorm,Umbreon [Reverse Holo] #24,Umbreon,24,Reverse Holo,https://www.pricecharting.com/game/pokemon-sandstorm/umbreon-reverse-holo-24
Sandstorm,Eevee #63,Eevee,63,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/eevee-63
Sandstorm,Pikachu #72,Pikachu,72,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/pikachu-72
Sandstorm,Jolteon #6,Jolteon,6,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/jolteon-6
Sandstorm,Arcanine #15,Arcanine,15,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/arcanine-15
Sandstorm,Psyduck #73,Psyduck,73,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/psyduck-73
Sandstorm,Flareon #5,Flareon,5,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/flareon-5
Sandstorm,Pikachu [Reverse Holo] #72,Pikachu,72,Reverse Holo,https://www.pricecharting.com/game/pokemon-sandstorm/pikachu-reverse-holo-72
Sandstorm,Armaldo #1,Armaldo,1,Normal,https://www.pricecharting.com/game/pokemon-sandstorm/armaldo-1
