productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack2,extResistance
576972,Crabominable - 134,Crabominable 134,https://tcgplayer-cdn.tcgplayer.com/product/576972_200w.jpg,3,22872,https://cpt.tcgcsv.com/sPD6,2026-02-13T20:13:53.143,1,134/142,Promo,Water,160,Stage 1,"[WCCCC] Haymaker (250)<br> During your next turn, this Pokémon can't use Haymaker.",Mx2,3,1.5,2.47,9999.0,2.46,2.67,Holofoil,<strong>Ability: Food Prep</strong> Attacks used by this Pokémon cost Kofu card in your discard pile.,,None
576974,Drifblim - 135,Drifblim 135,https://tcgplayer-cdn.tcgplayer.com/product/576974_200w.jpg,3,22872,https://cpt.tcgcsv.com/vPD6,2026-03-11T14:59:10.35,1,135,Promo,Psychic,130,Stage 1,[P] Everyone Explode Now (50x)<br> This attack does 50 damage for each of your Drifloon and Drifblim in play. This attack also does 30 damage to each of your Drifloon and Drifblim. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Dx2,2,2.0,3.26,35.4,3.41,3.99,Holofoil,,,F-30
576976,Bouffalant - 136,Bouffalant 136,https://tcgplayer-cdn.tcgplayer.com/product/576976_200w.jpg,3,22872,https://cpt.tcgcsv.com/xPD6,2026-01-06T19:15:41.81,1,136,Promo,Colorless,100,Basic,"[CCC] Boundless Power (130)<br> During your next turn, this Pokémon can't attack.",Fx2,2,3.7,4.99,25.0,4.67,4.99,Holofoil,"<strong>Ability: Curly Wall</strong> As long as you have at least 1 other Bouffalant in play, all of your Basic Colorless Pokémon take 60 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance)</em>. The effect of Curly Wall doesn't stack.",,None
578146,Paradise Resort - 150 (World Championships 2024),Paradise Resort 150 World Championships 2024,https://tcgplayer-cdn.tcgplayer.com/product/578146_200w.jpg,3,22872,https://cpt.tcgcsv.com/XgF6,2024-09-12T13:56:13.307,1,150,Promo,Stadium,,,,,,595.99,600.98,601.98,570.98,,Normal,The Retreat Cost of each Psyduck in play <em>(both yours and your opponent's)</em> is 1 less.,,
578811,Noctowl - 141,Noctowl 141,https://tcgplayer-cdn.tcgplayer.com/product/578811_200w.jpg,3,22872,https://cpt.tcgcsv.com/fxF6,2026-03-11T11:37:32.307,1,141,Promo,Colorless,100,Stage 1,[CC] Speed Wing (60),Lx2,1,2.0,4.43,9999.0,3.98,3.98,Holofoil,"<strong>Ability: Jewel Seeker</strong> Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, if you have any Tera Pokémon in play, you may search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.",,F-30
578812,Noctowl - 141 (Pokemon Center Exclusive),Noctowl 141 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/578812_200w.jpg,3,22872,https://cpt.tcgcsv.com/gxF6,2024-11-05T18:45:15.727,1,141,Promo,Colorless,100,Stage 1,[CC] Speed Wing (60),Lx2,1,34.0,49.3,540.17,35.82,,Holofoil,"<strong>Ability: Jewel Seeker</strong> Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, if you have any Tera Pokémon in play, you may search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.",,F-30
579992,Iron Crown ex - 146,Iron Crown ex 146,https://tcgplayer-cdn.tcgplayer.com/product/579992_200w.jpg,3,22872,https://cpt.tcgcsv.com/S_F6,2026-03-10T03:46:48.047,1,146,Promo,Psychic,220,Basic,"[P][C][C] Twin Shotels
This attack does 50 damage to 2 of your opponent's Pokémon. This attack's damage isn't affected by Weakness or Resistance, or by any effects on those Pokémon.",Dx2,2,0.1,0.85,50.0,0.62,0.7,Holofoil,"<strong>Ability—Cobalt Command</strong><br>
Your Future Pokémon’s attacks, except any Iron Crown ex, do 20 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).",,F-30
579993,Gouging Fire ex - 144,Gouging Fire ex 144,https://tcgplayer-cdn.tcgplayer.com/product/579993_200w.jpg,3,22872,https://cpt.tcgcsv.com/T_F6,2026-02-16T18:59:21.57,1,144,Promo,Fire,230,Basic,[R][C] Heat Blast (60),Wx2,2,0.31,0.85,9999.0,0.75,0.84,Holofoil,,"[R][R][C] Blaze Blits (260)
This Pokemon can't use Blaze Blitz again until it leaves the Active Spot.",None
580334,Ledian - 133 (Prerelease) [Staff],Ledian 133 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/580334_200w.jpg,3,22872,https://cpt.tcgcsv.com/J8G6,2025-03-24T13:15:40.673,1,133,Promo,Grass,90,Stage 1,"[CC] Swift (70)<br> This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.",Rx2,0,30.0,39.11,223.9,19.85,,Reverse Holofoil,"<strong>Ability: Glittering Star Pattern</strong> When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may switch in 1 of your opponent's Benched Pokémon that has 90 HP or less remaining into the Active Spot.",,None
580335,Crabominable - 134 (Prerelease) [Staff],Crabominable 134 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/580335_200w.jpg,3,22872,https://cpt.tcgcsv.com/K8G6,2025-03-24T13:15:27.107,1,134/142,Promo,Water,160,Stage 1,"[WCCCC] Haymaker (250)<br> During your next turn, this Pokémon can't use Haymaker.",Mx2,3,15.05,18.0,173.5,16.97,,Reverse Holofoil,<strong>Ability: Food Prep</strong> Attacks used by this Pokémon cost Kofu card in your discard pile.,,None
580336,Drifblim - 135 (Prerelease) [Staff],Drifblim 135 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/580336_200w.jpg,3,22872,https://cpt.tcgcsv.com/L8G6,2025-03-24T13:15:16.11,1,135,Promo,Psychic,130,Stage 1,[P] Everyone Explode Now (50x)<br> This attack does 50 damage for each of your Drifloon and Drifblim in play. This attack also does 30 damage to each of your Drifloon and Drifblim. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Dx2,2,17.33,185.3,195.96,16.97,195.96,Reverse Holofoil,,,F-30
580337,Bouffalant - 136 (Prerelease) [Staff],Bouffalant 136 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/580337_200w.jpg,3,22872,https://cpt.tcgcsv.com/M8G6,2026-03-06T21:27:35.45,1,136,Promo,Colorless,100,Basic,"[CCC] Boundless Power (130)<br> During your next turn, this Pokémon can't attack.",Fx2,2,19.5,22.25,25.0,18.0,,Holofoil,"<strong>Ability: Curly Wall</strong> As long as you have at least 1 other Bouffalant in play, all of your Basic Colorless Pokémon take 60 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance)</em>. The effect of Curly Wall doesn't stack.",,None
583700,Paradise Resort - 045 (World Championships 2023) [Staff],Paradise Resort 045 World Championships 2023 Staff,https://tcgplayer-cdn.tcgplayer.com/product/583700_200w.jpg,3,22872,https://cpt.tcgcsv.com/0vH6,2024-11-22T20:45:22.587,1,045,Promo,Stadium,,,,,,699.99,700.49,700.98,696.52,,Normal,The Retreat Cost of each Psyduck in play <em>(both yours and your opponent's)</em> is 1 less.,,
583726,Paradise Resort - 150 (World Championships 2024) [Staff],Paradise Resort 150 World Championships 2024 Staff,https://tcgplayer-cdn.tcgplayer.com/product/583726_200w.jpg,3,22872,https://cpt.tcgcsv.com/xvH6,2024-09-25T18:40:15.597,1,150,Promo,Stadium,,,,,,650.0,650.0,650.0,433.51,,Normal,The Retreat Cost of each Psyduck in play <em>(both yours and your opponent's)</em> is 1 less.,,
583850,Raging Bolt ex - 145,Raging Bolt ex 145,https://tcgplayer-cdn.tcgplayer.com/product/583850_200w.jpg,3,22872,https://cpt.tcgcsv.com/0zH6,2026-03-10T03:48:56.113,1,145,Promo,Dragon,240,Basic,"[C] Bursting Roar
Discard your hand and draw 6 cards.",None,3,0.75,1.46,9999.0,1.36,3.36,Holofoil,,"[L][F] Bellowing Thunder (70x) 
You may discard any amount of Basic Energy from your Pokémon. This attack does 70 damage for each card you discarded in this way.",None
583851,Iron Boulder ex - 147,Iron Boulder ex 147,https://tcgplayer-cdn.tcgplayer.com/product/583851_200w.jpg,3,22872,https://cpt.tcgcsv.com/2zH6,2026-01-06T21:42:39.31,1,147,Promo,Fighting,240,Basic,"[F][C] Repulsor Axe (60) 
During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put 8 damage counters on the Attacking Pokémon.",Gx2,3,0.25,0.79,9999.0,0.62,0.81,Holofoil,,"[F][F][C] Power Stomp (200) 
Discard 2 Energy from this Pokémon.",None
585126,Tinkaton - 140 (Cosmo Holo),Tinkaton 140 Cosmo Holo,https://tcgplayer-cdn.tcgplayer.com/product/585126_200w.jpg,3,22872,https://cpt.tcgcsv.com/x3J6,2026-03-11T13:22:09.97,1,140,Promo,Psychic,140,Stage 2,"[P] Knock Off (40)
<br>Discard a random card from your opponent's hand.",Mx2,2,0.49,1.2,19.98,1.22,1.4,Holofoil,,"[P2] Wild Press (220)
<br>This Pokémon also does 60 damage to itself.",
585577,Porygon2 - 138 (Cosmos Holo),Porygon2 138 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/585577_200w.jpg,3,22872,https://cpt.tcgcsv.com/zfJ6,2025-10-31T18:24:38.12,1,138,Promo,,90,Stage 1,"[C] Powered Ball (50)
Discard an Energy from this Pokémon.",Fx2,1,0.94,1.29,19.98,1.3,,Normal,,,
585578,Horsea - 137 (Cosmo Holo),Horsea 137 Cosmo Holo,https://tcgplayer-cdn.tcgplayer.com/product/585578_200w.jpg,3,22872,https://cpt.tcgcsv.com/BfJ6,2024-11-22T21:53:39.277,1,137,Promo,Water,60,Basic,[W] Hook (20),Lx2,1,0.74,1.5,19.98,1.43,1.69,Holofoil,,,
585579,Latias - 139 (Cosmo Holo),Latias 139 Cosmo Holo,https://tcgplayer-cdn.tcgplayer.com/product/585579_200w.jpg,3,22872,https://cpt.tcgcsv.com/CfJ6,2026-01-07T14:09:15.033,1,139,Promo,Psychic,110,Basic,[PP1] Psychic Sphere (100),Dx2,2,1.53,2.78,99.99,2.42,3.49,Holofoil,"[Ability] Mist Float<br>
If this Pokémon has any [P] Energy attached, it has no retreat cost.",,F-30
586179,Victini ex - 142,Victini ex 142,https://tcgplayer-cdn.tcgplayer.com/product/586179_200w.jpg,3,22872,https://cpt.tcgcsv.com/CtJ6,2024-11-22T21:53:39.527,1,142,Promo,Fire,190,Basic,"[R] Strafe (30) <br>
You may switch this Pokemon with 1 of your Benched Pokemon.",Wx2,1,3.42,5.35,9999.0,4.74,,Holofoil,,"[RR1] Victory Flame (220) <br>
This Pokemon can’t attack during your next turn.",None
586831,Charizard ex - 161,Charizard ex 161,https://tcgplayer-cdn.tcgplayer.com/product/586831_200w.jpg,3,22872,https://cpt.tcgcsv.com/FLJ6,2026-03-06T16:08:11.737,1,161,Promo,Fire,330,Stage 2,"[R] Brave Wing (60+)<br> if this Pokemon has any damage counters on it, this attack does 100 more damage.",Wx2,2,5.77,8.4,9999.0,7.48,8.99,Holofoil,,[RRRR] Explosive Vortex (330)<br>Discard 3 Energy from this Pokemon.,None
587945,Squawkabilly ex - 160,Squawkabilly ex 160,https://tcgplayer-cdn.tcgplayer.com/product/587945_200w.jpg,3,22872,https://cpt.tcgcsv.com/WbK6,2026-03-06T16:06:38.7,1,160,Promo,Colorless,160,Basic,"[1] Motivate (20)
<br>Attach up to 2 Basic Energy cards from your discard pile to 1 of your Benched Pokemon.",Lx2,1,0.45,0.99,19.98,0.83,0.96,Holofoil,"Ability — Squawk and Seize<br>
<br>Once during your first turn, you may discard your hand and draw 6 cards. You can't use more than 1 Squawk and Seize Ability during your turn.",,F-30
591023,Houndstone ex,Houndstone ex,https://tcgplayer-cdn.tcgplayer.com/product/591023_200w.jpg,3,22872,https://cpt.tcgcsv.com/tqL6,2024-11-05T18:45:57.81,1,162,Promo,Psychic,260,Stage 1,"[P2] Horrifying Fang (100+)
<br> Flip a coin until you get tails. This attack does 20 more damage for each heads.",Dx2,3,0.35,0.9,19.98,0.65,,Holofoil,,,F-30
593277,Miraidon ex - 143,Miraidon ex 143,https://tcgplayer-cdn.tcgplayer.com/product/593277_200w.jpg,3,22872,https://cpt.tcgcsv.com/zkM6,2024-11-05T18:57:20.453,1,143,Promo,Lightning,220,Basic,"[L] Rapid Draw (20) <br>
 Draw 2 cards.",Fx2,0,4.95,7.25,70.9,6.02,,Holofoil,,"[L][L][L] Techno Turbo (150) <br>
 Attach 1 Basic [L] Energy from your discard pile to 1 of your Benched Pokemon.",None
593282,Miraidon - 148,Miraidon 148,https://tcgplayer-cdn.tcgplayer.com/product/593282_200w.jpg,3,22872,https://cpt.tcgcsv.com/GkM6,2024-11-05T19:24:45.36,1,148,Promo,Lightning,120,Basic,[L] Electric Claws (30),Fx2,0,8.12,8.12,8.12,8.12,,Holofoil,,[LL] Mach Bolt (60),None
594382,Gouging Fire - 151,Gouging Fire 151,https://tcgplayer-cdn.tcgplayer.com/product/594382_200w.jpg,3,22872,https://cpt.tcgcsv.com/GMM6,2026-01-06T20:25:13.79,1,151,Promo,Fire,130,Basic,[R] Lunge Out (30),Wx2,2,3.99,5.58,9.5,5.64,4.76,Holofoil,,"[RRC] Blazing Charge (100+)<br> If your opponent has 4 or fewer Prize cards remaining, this attack does 70 more damage.",
594383,Chien-Pao - 152,Chien Pao 152,https://tcgplayer-cdn.tcgplayer.com/product/594383_200w.jpg,3,22872,https://cpt.tcgcsv.com/HMM6,2026-02-13T20:12:27.933,1,152,Promo,Water,120,Basic,[WWC] Icicle Loop (120)<br> Put an Energy attached to this Pokemon into your hand.,Mx2,1,7.0,10.67,135.3,10.54,11.15,Holofoil,"<strong>Ability: Snow Sink</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard a Stadium in play.",,
594385,Magneton - 153,Magneton 153,https://tcgplayer-cdn.tcgplayer.com/product/594385_200w.jpg,3,22872,https://cpt.tcgcsv.com/KMM6,2026-01-07T14:14:39.71,1,153,Promo,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,1,3.81,5.58,99.92,5.58,6.06,Holofoil,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,
594386,Magneton - 159,Magneton 159,https://tcgplayer-cdn.tcgplayer.com/product/594386_200w.jpg,3,22872,https://cpt.tcgcsv.com/LMM6,2026-03-27T20:29:13.64,1,159,Promo,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,1,5.0,9.0,9999.0,7.71,7.95,Holofoil,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,
594388,Indeedee - 154,Indeedee 154,https://tcgplayer-cdn.tcgplayer.com/product/594388_200w.jpg,3,22872,https://cpt.tcgcsv.com/NMM6,2026-03-11T15:00:18.78,1,154,Promo,Psychic,100,Basic,[PC] Super Psy Bolt (50),Dx2,1,2.0,3.0,37.0,2.91,2.99,Holofoil,"<strong>Ability: Obliging Heal</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may heal 30 damage from your Active Pokémon and have it recover from a Special Condition.",,F-30
594389,Wooper - 155,Wooper 155,https://tcgplayer-cdn.tcgplayer.com/product/594389_200w.jpg,3,22872,https://cpt.tcgcsv.com/PMM6,2024-11-11T17:11:03.393,1,155,Promo,Water,60,Basic,"[W] Scoop Water
<br>Shuffle up to 3 Basic W Energy cards from your discard pile into your deck.",Lx2,1,4.0,6.03,96.95,5.77,6.92,Holofoil,,[W] Headbutt (10),None
594403,Quagsire - 156,Quagsire 156,https://tcgplayer-cdn.tcgplayer.com/product/594403_200w.jpg,3,22872,https://cpt.tcgcsv.com/5NM6,2025-10-31T18:24:38.6,1,156,Promo,Water,120,Stage 1,[W] Rollout (30),Lx2,3,0.61,1.06,19.98,1.09,,Holofoil,,"[W2] Drenched Headbutt (80x)
<br>Discard the top 3 cards of your deck. This attack does 80 damage for each Energy card you discarded in this way.",None
594405,Zapdos - 157,Zapdos 157,https://tcgplayer-cdn.tcgplayer.com/product/594405_200w.jpg,3,22872,https://cpt.tcgcsv.com/7NM6,2025-10-31T18:24:38.723,1,157,Promo,Lightning,110,Basic,"[L1] Follow-Up Bilt (20+)
<br>This attack does 10 more damage for each damage counter on your opponent’s Active Pokémon.",Lx2,1,0.49,0.99,65.0,0.84,0.62,Holofoil,,[L2] Drill Peck (80),F-30
594410,Pachirisu - 158,Pachirisu 158,https://tcgplayer-cdn.tcgplayer.com/product/594410_200w.jpg,3,22872,https://cpt.tcgcsv.com/dNM6,2025-10-31T18:24:38.197,1,158,Promo,Lightning,70,Basic,"[1] Crackling Charge
<br>Flip 3 coins. Attach a number of Basic L Energy cards up to the number of heads from your discard pile to your Benched Pokémon in any way you like.",Fx2,1,0.65,1.08,19.98,1.05,,Holofoil,,[L1] Tiny Bolt (30),None
594468,Magneton - 159 (Pokémon Center Exclusive),Magneton 159 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/594468_200w.jpg,3,22872,https://cpt.tcgcsv.com/nPM6,2026-01-15T05:22:18.183,1,159,Promo,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,1,65.0,86.24,545.4,65.19,,Holofoil,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,
595036,Sprigatito - 191,Sprigatito 191,https://tcgplayer-cdn.tcgplayer.com/product/595036_200w.jpg,3,22872,https://cpt.tcgcsv.com/L0N6,2025-11-11T23:46:08.297,1,191,Promo,Grass,70,Basic,[1] Scratch (10),Rx2,1,1.51,3.29,96.95,2.55,32.9,Holofoil,,[1G] Leafage (20),None
595038,Fuecoco - 192,Fuecoco 192,https://tcgplayer-cdn.tcgplayer.com/product/595038_200w.jpg,3,22872,https://cpt.tcgcsv.com/N0N6,2025-10-27T19:13:22.11,1,192,Promo,Fire,80,Basic,[R] Tackle (20),Wx2,2,0.96,1.45,96.95,1.37,1.99,Holofoil,,,None
595473,Bloodmoon Ursaluna ex - 177,Bloodmoon Ursaluna ex 177,https://tcgplayer-cdn.tcgplayer.com/product/595473_200w.jpg,3,22872,https://cpt.tcgcsv.com/tcN6,2026-01-15T00:56:16.91,1,177,Promo,Colorless,260,Basic,"[CCCCC] Blood Moon (240)
duringyour next turn, this Pokémon can't attack.",Fx2,3,0.6,1.65,9999.0,1.29,1.43,Holofoil,<Strong> Ability — Seasoned Skill </strong> <br> Blood Moon used by this Pokémon costs 1 Colorless less for each Prize card your opponent has taken.,,None
596420,Cinderace ex - 163,Cinderace ex 163,https://tcgplayer-cdn.tcgplayer.com/product/596420_200w.jpg,3,22872,https://cpt.tcgcsv.com/qBN6,2026-02-17T07:27:34.683,1,163,Promo,Fire,320,Stage 2,"[RCC] Flare Strike (280)<br> During your next turn, this Pokémon can't use Flare Strike.",Wx2,0,3.0,5.45,9999.0,4.86,6.47,Holofoil,,[RFD] Garnet Volley<br> This attack does 180 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,None
596421,Lapras ex - 164,Lapras ex 164,https://tcgplayer-cdn.tcgplayer.com/product/596421_200w.jpg,3,22872,https://cpt.tcgcsv.com/rBN6,2026-02-24T14:42:46.863,1,164,Promo,Water,220,Basic,[W] Power Splash (40x)<br> This attack does 40 damage for each Energy attached to this Pokémon.,Mx2,2,6.06,9.0,9999.0,8.56,11.0,Holofoil,,[WPM] Larimar Rain<br> Look at the top 20 cards of your deck and attach any number of Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck.,None
596422,Terapagos ex - 165,Terapagos ex 165,https://tcgplayer-cdn.tcgplayer.com/product/596422_200w.jpg,3,22872,https://cpt.tcgcsv.com/sBN6,2026-02-16T15:47:01.53,1,165,Promo,Colorless,230,Basic,"[CC] Unified Beatdown (30x)<br> If you go second, you can't use this attack during your first turn. This attack does 30 damage for each of your Benched Pokémon.",Fx2,2,3.37,5.0,9999.0,4.52,4.97,Holofoil,,"[GWL] Crown Opal (180)<br> During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Basic non-Colorless Pokémon.",None
596439,Teal Mask Ogerpon ex - 166,Teal Mask Ogerpon ex 166,https://tcgplayer-cdn.tcgplayer.com/product/596439_200w.jpg,3,22872,https://cpt.tcgcsv.com/PBN6,2026-03-11T15:07:58.15,1,166,Ultra Rare,Grass,210,Basic,"[GGG] Myriad Leaf Shower (30+)
This attack does 30 more damage for each energy attached to both Active Pokémon.",Rx2,1,2.5,5.6,4321.0,5.48,7.96,Holofoil,"<strong>Ability — Teal Dance</strong><br>Once during your turn, you may attach a basic G Energy card from your hand to this Pokémon. If you attached Energy to a Pokémon in this way, draw a card.",,None
607013,Gouging Fire - 151 (Staff),Gouging Fire 151 Staff,https://tcgplayer-cdn.tcgplayer.com/product/607013_200w.jpg,3,22872,https://cpt.tcgcsv.com/hQS6,2025-03-24T14:47:58.917,1,151,Promo,Fire,130,Basic,[R] Lunge Out (30),Wx2,2,31.8,38.33,401.5,38.33,,Holofoil,,"[RRC] Blazing Charge (100+)<br> If your opponent has 4 or fewer Prize cards remaining, this attack does 70 more damage.",
607014,Chien-Pao - 152 (Staff),Chien Pao 152 Staff,https://tcgplayer-cdn.tcgplayer.com/product/607014_200w.jpg,3,22872,https://cpt.tcgcsv.com/jQS6,2025-03-24T14:48:23.74,1,152,Promo,Water,120,Basic,[WWC] Icicle Loop (120)<br> Put an Energy attached to this Pokemon into your hand.,Mx2,1,83.5,84.99,409.9,35.35,,Holofoil,"<strong>Ability: Snow Sink</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard a Stadium in play.",,
607015,Magneton - 153 (Staff),Magneton 153 Staff,https://tcgplayer-cdn.tcgplayer.com/product/607015_200w.jpg,3,22872,https://cpt.tcgcsv.com/kQS6,2025-03-24T14:50:57.743,1,153,Promo,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,1,34.52,49.99,499.9,34.55,,Holofoil,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,
607016,Indeedee - 154 (Staff),Indeedee 154 Staff,https://tcgplayer-cdn.tcgplayer.com/product/607016_200w.jpg,3,22872,https://cpt.tcgcsv.com/lQS6,2025-10-21T19:38:00.767,1,154,Promo,Psychic,100,Basic,[PC] Super Psy Bolt (50),Dx2,1,19.4,29.99,640.0,20.92,,Holofoil,"<strong>Ability: Obliging Heal</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may heal 30 damage from your Active Pokémon and have it recover from a Special Condition.",,F-30
607764,Pawmi - 040 (Cosmos Holo),Pawmi 040 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/607764_200w.jpg,3,22872,https://cpt.tcgcsv.com/j7T6,2025-10-31T18:24:37.947,1,040,Promo,Lightning,50,Basic,"[1L] Static Slap (20)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.",Fx2,1,0.15,0.4,40.0,0.37,,Holofoil,,,None
610757,Eevee - 173 (Pokemon Center Exclusive),Eevee 173 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/610757_200w.jpg,3,22872,https://cpt.tcgcsv.com/9kV6,2026-02-17T17:27:05.63,1,173,Promo,Colorless,50,Basic,"[2] Reckless Charge (30)
<br>This Pokémon also does 10 damage to itself.",Fx2,1,76.96,120.0,9999.0,94.07,,Holofoil,"<strong>Ability — Boosted Evolution</strong>
<br>As long as this Pokémon is in the Active Spot, it can evolve during your first turn or the turn you play it.",,None
610758,Eevee - 173,Eevee 173,https://tcgplayer-cdn.tcgplayer.com/product/610758_200w.jpg,3,22872,https://cpt.tcgcsv.com/bkV6,2026-03-11T14:59:28.687,1,173,Promo,Colorless,50,Basic,"[2] Reckless Charge (30)
<br>This Pokémon also does 10 damage to itself.",Fx2,1,11.99,16.7,9999.0,15.3,17.99,Holofoil,"<strong>Ability — Boosted Evolution</strong>
<br>As long as this Pokémon is in the Active Spot, it can evolve during your first turn or the turn you play it.",,None
611826,Flareon - 167 (Cosmos Holo),Flareon 167 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611826_200w.jpg,3,22872,https://cpt.tcgcsv.com/xLV6,2026-03-11T14:59:53.443,1,167,Promo,Fire,130,Stage 1,"[R] Destructive Flame (30)
<br>Flip a coin. If heads, discard an Energty from your opponent's Active Pokemon.",Wx2,2,0.28,0.9,999.0,0.84,0.94,Holofoil,,"[2R] Fighting Blaze (90+)
<br>If your opponent's Active Pokemon is a Pokemon ex or Pokemon V, this attack does 90 more damage.",
611827,Vaporeon - 168 (Cosmos Holo),Vaporeon 168 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611827_200w.jpg,3,22872,https://cpt.tcgcsv.com/zLV6,2026-03-11T15:08:14.587,1,168,Promo,Water,130,Stage 1,[W] Spiral Drain (30)<br> Heal 30 damage from this Pokemon.,Lx2,2,0.29,0.96,999.0,0.93,1.0,Holofoil,,"[WCC] Fighting Whirlpool (90+)<br> If your opponent's Active Pokemon is a Pokemon ex or Pokemon V, this attack does 90 more damage.",
611829,Leafeon - 170 (Cosmos Holo),Leafeon 170 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611829_200w.jpg,3,22872,https://cpt.tcgcsv.com/CLV6,2026-02-17T12:06:49.08,1,170,Promo,Grass,120,Stage 1,"[C] Leaflet Blessings<br> Attach a Basic Grass Energy card from your hand to 1 of your Benched Pokemon. If you do, heal all damage from that Pokemon.",Rx2,1,0.5,1.49,19.98,1.35,,Holofoil,,[GC] Solar Beam (70),
611830,Glaceon - 171 (Cosmos Holo),Glaceon 171 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611830_200w.jpg,3,22872,https://cpt.tcgcsv.com/DLV6,2025-12-19T12:40:41.73,1,171,Promo,Water,120,Stage 1,"[W] Permeating Chill (30)<br> At the end of your opponent's next turn, put 9 damage counters on the Defending Pokemon.",Mx2,1,0.3,1.04,19.98,0.92,,Holofoil,,[WC] Icicle Missile (70),
611831,Sylveon - 172 (Cosmos Holo),Sylveon 172 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611831_200w.jpg,3,22872,https://cpt.tcgcsv.com/FLV6,2026-04-24T23:07:58.623,1,172,Promo,Psychic,120,Stage 1,[PCC] Magical Shot (100),Mx2,1,1.25,2.5,4321.0,2.89,4.97,Holofoil,<strong>Ability: Safeguard</strong> Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon ex.,,
619580,Kyogre ex - 178,Kyogre ex 178,https://tcgplayer-cdn.tcgplayer.com/product/619580_200w.jpg,3,22872,https://cpt.tcgcsv.com/DRZ6,2025-02-21T21:30:30.037,1,178,Promo,Water,230,Basic,"[2W] Winding Waves (80)
<br>You may switch out your opponent's Active Pokémon to the Bench. <em>(Your opponent chooses the new Active Pokémon.)</em>",Lx2,3,0.95,1.85,4321.0,1.65,,Holofoil,,"[2WW] Tidal Surge (230)
<br>Discard 2 Energy from this Pokémon.",
